year,sample_size,employment,members,covered,p_members,p_covered,facet
2013,81773,62325.643409858094,6567.863147999976,7335.769994558302,0.1053797900676727,0.1177006736397743,demographics: female
2014,82196,63391.1376445088,6633.991948041668,7428.081999408359,0.1046517267823219,0.1171785593032836,demographics: female
2015,81384,64455.69316586578,6830.54128548333,7679.030712274999,0.1059726625680923,0.1191365793347358,demographics: female
2016,81448,65519.37067938305,6666.465458816655,7565.3901828083135,0.1017480045557022,0.1154679954051971,demographics: female
2017,80760,66430.01243664138,6646.251836649988,7506.881026316673,0.1000489294528961,0.1130043566226959,demographics: female
2018,78467,67476.75093497416,6661.293354399996,7510.80001365832,0.0987198278307914,0.1113094463944435,demographics: female
2019,76094,68398.21995070906,6621.304240258305,7535.176502191624,0.0968052148818969,0.1101662665605545,demographics: female
2020,65419,63472.2945315497,6670.051398483318,7506.70947994166,0.1050860285758972,0.1182674989104271,demographics: female
2021,65591,65664.41347181612,6489.993792950003,7388.437169075009,0.0988357812166214,0.1125181317329406,demographics: female
2022,63353,68008.58306456704,6509.510656775013,7445.205880250019,0.0957160145044326,0.1094745025038719,demographics: female
1973,26664,40737.77653000018,12189.710319999906,,0.2992237508296966,,demographics: white male
1974,25930,41329.5918400005,12212.594470000036,,0.2954927384853363,,demographics: white male
1975,24708,40224.96651999992,10996.83715000002,,0.2733833789825439,,demographics: white male
1976,25024,41372.44465000002,11259.68321999994,,0.272154152393341,,demographics: white male
1977,29683,42448.17394000031,12283.058889999971,13382.80813999996,0.2893660068511963,0.3152740597724914,demographics: white male
1978,29458,43899.00480999987,12287.295240000043,13343.739780000044,0.2798991799354553,0.3039645254611969,demographics: white male
1979,29572,44570.177089999874,12869.27095999993,14051.98502999993,0.2887417376041412,0.3152777552604675,demographics: white male
1980,34378,44085.326389999966,12260.904140000011,13374.729780000043,0.2781175673007965,0.3033828139305115,demographics: white male
1981,7696,44983.57640000008,11608.718400000014,12784.35704000003,0.2580657005310058,0.2842005491256714,demographics: white male
1983,82914,42168.3930633337,10134.460576666674,11364.1899733333,0.2403330951929092,0.2694954574108124,demographics: white male
1984,84225,43931.90969666659,9805.045733333296,10927.42272083331,0.2231873273849487,0.2487354427576065,demographics: white male
1985,84841,44679.52292750036,9623.029054166667,10625.038204166698,0.2153789550065994,0.2378055453300476,demographics: white male
1986,82991,45334.34790083304,9504.547094999967,10461.163442499945,0.2096544355154037,0.2307557910680771,demographics: white male
1987,82818,46079.39136999993,9407.016914999962,10287.832159999936,0.2041480243206024,0.2232631891965866,demographics: white male
1988,79549,46782.60610750005,9294.23098333331,10209.968352500016,0.1986685097217559,0.2182428240776062,demographics: white male
1989,80569,47410.41413083377,9140.23774999997,10054.52172749999,0.1927896589040756,0.2120741158723831,demographics: white male
1990,84043,47880.97321750002,8891.756494166715,9844.811431666772,0.1857054233551025,0.2056100964546203,demographics: white male
1991,80793,46919.08035749963,8734.045513333307,9585.04443083329,0.1861512511968612,0.2042888402938842,demographics: white male
1992,79042,47022.55085833268,8495.570449166631,9325.62830416662,0.1806701272726059,0.1983224600553512,demographics: white male
1993,77040,47483.2036683333,8456.043464999979,9237.21171333331,0.1780849397182464,0.1945364028215408,demographics: white male
1994,75022,48354.45219319961,8324.980108124984,9135.171418483313,0.1721657365560531,0.1889210045337677,demographics: white male
1995,74200,49162.09248360837,8178.290078225017,8960.073447275021,0.1663535833358764,0.182255744934082,demographics: white male
1996,67586,49961.31043206748,8215.724875375,8961.219224474973,0.1644417345523834,0.1793631762266159,demographics: white male
1997,68559,50940.99620661635,8171.037514124974,8859.296953791652,0.1604019999504089,0.173912912607193,demographics: white male
1998,69273,51699.54214098286,8165.869500350009,8787.84650817499,0.1579485833644867,0.1699791997671127,demographics: white male
1999,70578,52492.13591445833,8245.705478625016,8896.384876891698,0.157084584236145,0.1694803386926651,demographics: white male
2000,70964,53104.66953659203,7911.2998049667,8541.063500358372,0.148975595831871,0.1608345061540603,demographics: white male
2001,75356,52934.716815616826,7871.337735216675,8488.102456525015,0.1486989706754684,0.1603503823280334,demographics: white male
2002,80767,52370.613483216366,7611.944720158286,8195.911215199943,0.1453476399183273,0.1564982831478119,demographics: white male
2003,78217,52827.11457766766,7378.0087556166945,8015.554507525019,0.1396632939577102,0.1517318189144134,demographics: white male
2004,76863,53432.06150238389,7259.513068041659,7854.18135425833,0.1358643621206283,0.1469937860965728,demographics: white male
2005,77390,54461.9069088001,7274.951552258314,7858.352819116642,0.1335787177085876,0.1442908197641372,demographics: white male
2006,77417,55458.85471380789,7115.067110933298,7667.756085683292,0.1282945126295089,0.1382602602243423,demographics: white male
2007,75935,55771.42588426657,7134.298742199971,7707.513104658291,0.127920314669609,0.1381982415914535,demographics: white male
2008,74618,55197.22758010813,7308.75659631667,7961.135328216669,0.1324116587638855,0.1442307084798813,demographics: white male
2009,71764,52691.130827999565,6917.596228066664,7512.452853658336,0.1312857866287231,0.1425752788782119,demographics: white male
2010,70602,52565.46736887423,6588.0770572166575,7207.928802858325,0.1253308951854705,0.1371228843927383,demographics: white male
2011,70232,53425.98063380964,6564.86363685833,7153.950098991667,0.1228777393698692,0.1339039504528045,demographics: white male
2012,70443,53559.99017494135,6356.148617049988,6931.174595474987,0.1186734437942504,0.1294095516204834,demographics: white male
2013,70479,54040.228095857885,6315.756807483327,6893.446378333345,0.1168713942170143,0.1275613903999328,demographics: white male
2014,70768,54763.62076340052,6294.707960324999,6899.562561641668,0.1149432361125946,0.1259880661964416,demographics: white male
2015,69254,55421.76329754137,6217.1261328000255,6870.333715091713,0.1121784225106239,0.1239645481109619,demographics: white male
2016,69434,56024.33052857454,6149.265973341684,6765.891821866691,0.1097606346011161,0.1207670271396637,demographics: white male
2017,68293,56553.313489700646,6430.425071850008,7024.177100383329,0.113705538213253,0.1242045164108276,demographics: white male
2018,66866,57146.129925408495,6308.030026375015,6916.3495908583445,0.1103842034935951,0.121029183268547,demographics: white male
2019,64624,57560.56173516675,6279.020246708313,6964.177663474975,0.1090854555368423,0.1209887042641639,demographics: white male
2020,56245,54052.01584715831,5949.360538058337,6595.524715358341,0.1100673228502273,0.122021809220314,demographics: white male
2021,55916,55422.27610149141,5877.967487766679,6567.671556891678,0.1060578525066375,0.1185023784637451,demographics: white male
2022,53769,57199.804048767255,5949.210961216663,6533.495031291659,0.1040075421333313,0.1142223328351974,demographics: white male
1973,17318,26242.204719999816,3451.2012900000027,,0.1315133869647979,,demographics: white female
1974,17277,26993.62590999994,3557.6664199999946,,0.1317965388298034,,demographics: white female
1975,16976,27020.34883999981,3467.3931000000025,,0.1283252537250518,,demographics: white female
1976,17604,28463.820849999807,3611.368549999996,,0.1268757432699203,,demographics: white female
1977,21369,29665.33827999974,4307.467840000008,5115.572950000007,0.1452020406723022,0.1724427640438079,demographics: white female
1978,21542,31139.925259999985,4446.105009999989,5393.711799999997,0.1427782773971557,0.1732088923454284,demographics: white female
1979,21894,32196.78563000009,4905.5112599999975,5870.754159999981,0.1523602753877639,0.1823397576808929,demographics: white female
1980,26321,33059.450639999945,4838.189050000001,5801.214360000009,0.1463481336832046,0.1754782497882843,demographics: white female
1981,5934,34193.64920000005,4777.542520000003,5631.250880000009,0.1397201716899871,0.1646870374679565,demographics: white female
1983,70188,34877.37381499996,4709.842293333338,5818.174194166661,0.1350400447845459,0.1668180078268051,demographics: white female
1984,71344,36139.0526150002,4574.964960833319,5619.654403333315,0.1265933811664581,0.1555008739233017,demographics: white female
1985,72892,37182.19306416615,4501.300106666671,5457.943689166685,0.1210606396198272,0.1467891782522201,demographics: white female
1986,73307,38410.2798716666,4556.936667500014,5493.445351666644,0.1186384633183479,0.1430201828479766,demographics: white female
1987,74173,39445.84198250036,4565.114519166662,5423.835812499997,0.115731194615364,0.1375008225440979,demographics: white female
1988,71410,40393.10750500062,4637.885215833317,5549.459306666669,0.1148187294602394,0.137386292219162,demographics: white female
1989,72938,41211.93957833331,4753.955865000005,5634.0317433333375,0.1153538525104522,0.1367087215185165,demographics: white female
1990,76460,41558.509929167216,4853.716734166655,5766.592091666665,0.1167923659086227,0.1387583911418914,demographics: white female
1991,74631,41346.55739999949,4803.368807499996,5691.749352499986,0.1161733642220497,0.1376595646142959,demographics: white female
1992,73650,41846.57447000032,4858.376776666671,5753.970482500006,0.1160997450351715,0.1375015825033188,demographics: white female
1993,72870,42437.62393416705,5087.835887500015,5949.521565000025,0.1198897436261177,0.1401945054531097,demographics: white female
1994,70575,42933.72190834952,5190.075898024999,6073.645297816678,0.1208857670426368,0.1414656192064285,demographics: white female
1995,69536,43598.17272021728,4971.167467641672,5786.551558283351,0.1140223816037178,0.1327246278524398,demographics: white female
1996,63009,44345.05918000853,5016.340759941662,5799.72032262503,0.1131206229329109,0.1307861655950546,demographics: white female
1997,63995,45163.441151808816,4917.438409925,5678.765020250005,0.1088809520006179,0.1257380992174148,demographics: white female
1998,64551,45831.24096730828,4952.200222241653,5672.560583500001,0.1080529391765594,0.1237706094980239,demographics: white female
1999,65411,46655.34100826641,5103.068358566644,5771.157557316651,0.1093780100345611,0.1236976832151413,demographics: white female
2000,65863,47349.958389208965,5183.043050974996,5912.263009641652,0.1094624623656272,0.1248631104826927,demographics: white female
2001,70146,47408.02829916653,5261.43980813334,5912.515816491664,0.1109820455312728,0.1247154995799064,demographics: white female
2002,76325,47312.61420812509,5217.18499863335,5836.505971541685,0.1102704852819442,0.1233604624867439,demographics: white female
2003,74961,47762.21702724139,5157.330670433322,5833.945124766662,0.1079792976379394,0.1221456080675125,demographics: white female
2004,73076,47907.89756553296,5121.151262558333,5803.181918408342,0.1068957597017288,0.1211320534348487,demographics: white female
2005,73351,48505.36269685855,5244.815716150014,5896.805108725005,0.1081285774707794,0.1215701699256897,demographics: white female
2006,72306,49209.08333934173,5144.014612658332,5756.2784130666605,0.1045338436961174,0.1169759333133697,demographics: white female
2007,71881,49743.42782285008,5352.33639604999,6007.497146616684,0.1075988635420799,0.120769664645195,demographics: white female
2008,71236,49854.65231777537,5554.690929533323,6261.048818108331,0.1114177033305168,0.1255860477685928,demographics: white female
2009,70024,48889.48029085839,5412.175332541662,6082.628685516657,0.110702246427536,0.1244158968329429,demographics: white female
2010,68842,48476.520058141694,5277.325543824994,5903.406722516667,0.1088635399937629,0.1217786818742752,demographics: white female
2011,67599,48363.19385274968,5279.8883506416405,5898.976025366641,0.1091716215014457,0.1219724267721176,demographics: white female
2012,66822,48316.469079583614,4942.473458708359,5578.637577808371,0.1022937670350074,0.1154603734612464,demographics: white female
2013,66272,48661.75017297481,5002.011145991652,5607.3263879333135,0.1027914360165596,0.1152306795120239,demographics: white female
2014,66348,49319.71929490841,4974.746888141665,5597.162530375013,0.1008673012256622,0.1134873181581497,demographics: white female
2015,64929,49600.20767207494,5077.023029858318,5750.448741366653,0.1023589074611663,0.1159359812736511,demographics: white female
2016,64808,50157.32754875863,4963.464466241652,5663.549376691639,0.0989579111337661,0.1129156947135925,demographics: white female
2017,64074,50586.37896350802,4924.405858491661,5559.681050383331,0.0973464772105217,0.1099047064781189,demographics: white female
2018,62288,51043.19592689915,4900.798041250004,5547.939796708333,0.0960127562284469,0.1086910739541053,demographics: white female
2019,60324,51596.92542049993,4925.700439641666,5615.292887199994,0.0954649969935417,0.108829990029335,demographics: white female
2020,52116,48103.18850706623,4993.681916424996,5626.534640616656,0.1038118675351142,0.1169680207967758,demographics: white female
2021,51752,49519.28205298305,4891.227639808325,5572.430933158337,0.0987742021679878,0.1125305294990539,demographics: white female
2022,49714,51050.87881558348,4845.287792375004,5579.101338091693,0.0949109569191932,0.1092851161956787,demographics: white female
1973,2432,4154.330899999996,1555.497390000001,,0.3744278848171234,,demographics: black male
1974,2353,4219.773239999995,1523.1209599999984,,0.3609485328197479,,demographics: black male
1975,2123,3906.788829999996,1440.6807800000026,,0.3687634170055389,,demographics: black male
1976,2241,4100.074659999986,1524.0024700000008,,0.3717011511325836,,demographics: black male
1977,2483,4155.94648999999,1539.9943599999997,1646.86723,0.3705520331859588,0.396267682313919,demographics: black male
1978,2524,4433.106400000009,1572.6908200000014,1714.8283300000005,0.3547604382038116,0.3868231773376465,demographics: black male
1979,2565,4633.180790000004,1745.1021499999997,1908.67534,0.3766531646251678,0.4119578897953033,demographics: black male
1980,2894,4443.7313400000085,1581.4228399999977,1707.3687099999977,0.3558772504329681,0.384219616651535,demographics: black male
1981,635,4442.490440000001,1493.8112,1565.3133600000003,0.3362553417682647,0.3523504137992859,demographics: black male
1983,7205,4478.839799999999,1421.4503424999975,1616.5232324999984,0.31737020611763,0.3609245419502258,demographics: black male
1984,7476,4818.782820000003,1454.6051008333347,1611.567092500003,0.3018615245819092,0.3344344794750213,demographics: black male
1985,7775,4967.07755916666,1387.0468525000022,1530.0445891666682,0.2792480885982513,0.3080371916294098,demographics: black male
1986,7819,5123.612113333328,1395.419539166664,1549.381129999997,0.2723507285118103,0.3024001717567444,demographics: black male
1987,7989,5328.794453333337,1380.6575924999986,1530.7378099999996,0.2590937912464142,0.2872578203678131,demographics: black male
1988,7488,5501.788712499989,1437.7510708333336,1600.8267333333308,0.2613242864608764,0.2909647822380066,demographics: black male
1989,7563,5596.786043333323,1387.0789133333335,1566.2469383333355,0.2478349059820175,0.2798475623130798,demographics: black male
1990,7774,5619.280328333339,1365.534211666664,1540.7587666666668,0.2430087327957153,0.2741914689540863,demographics: black male
1991,7429,5581.758802500009,1372.3656883333308,1542.276705,0.2458661794662475,0.2763065695762634,demographics: black male
1992,7158,5568.1469425000005,1322.388726666666,1464.3916908333329,0.2374917119741439,0.2629944384098053,demographics: black male
1993,7339,5670.9722666666585,1311.494049999999,1459.9381208333318,0.2312644124031067,0.2574405372142792,demographics: black male
1994,7108,5833.895425591654,1354.7155641666643,1510.0888020916648,0.2322145849466323,0.2588474154472351,demographics: black male
1995,7272,6004.945940383352,1352.5395836999971,1460.4673171666636,0.2252375930547714,0.2432107329368591,demographics: black male
1996,6266,6030.858700783349,1303.134210658333,1427.9711560083322,0.2160777151584625,0.2367774248123169,demographics: black male
1997,6437,6200.876731941682,1251.2940293166644,1378.3596096499964,0.2017930895090103,0.2222846299409866,demographics: black male
1998,6607,6451.828205266704,1337.4964676166678,1457.7299895416672,0.2073050290346145,0.2259406149387359,demographics: black male
1999,6769,6585.206121441677,1347.6215957166698,1463.85187271667,0.2046438008546829,0.2222940027713775,demographics: black male
2000,7069,6701.379591883326,1281.559774141666,1387.752565116665,0.1912381947040557,0.2070846110582351,demographics: black male
2001,7368,6649.423889791658,1269.9681645500011,1366.787146325,0.1909891963005066,0.2055497020483017,demographics: black male
2002,7501,6645.869348491647,1224.3062731500015,1324.6486233416704,0.1842206418514251,0.1993190944194793,demographics: black male
2003,6994,6301.917650691669,1152.9157124750002,1249.058672266668,0.1829468011856079,0.1982029527425766,demographics: black male
2004,6886,6408.527620658367,1085.3307441333338,1185.0022196083344,0.1693572700023651,0.1849102079868316,demographics: black male
2005,6921,6602.575340800014,1062.261893166667,1166.4231866249995,0.1608859896659851,0.1766618490219116,demographics: black male
2006,6931,6787.90386165001,1056.0730101583335,1157.7578062166674,0.1555816084146499,0.1705619096755981,demographics: black male
2007,7128,6945.342663166643,1097.4470328166672,1204.7623179333334,0.1580119282007217,0.1734633445739746,demographics: black male
2008,7027,6808.7048196499945,1080.571193016666,1159.1832277333333,0.1587043702602386,0.1702501773834228,demographics: black male
2009,6602,6256.718353641661,963.8479930999998,1046.2755556999994,0.1540500819683075,0.1672243326902389,demographics: black male
2010,6819,6346.7785976333225,938.1925314750011,1030.5441783083347,0.147821843624115,0.1623727977275848,demographics: black male
2011,6752,6440.838325266637,939.8092247666664,1020.6791901166666,0.1459141224622726,0.1584699302911758,demographics: black male
2012,6798,6754.457183325014,996.8534520666666,1076.1512323833335,0.1475845426321029,0.1593246012926101,demographics: black male
2013,6799,6965.303038808359,1030.5665004249986,1128.003373991667,0.1479571610689163,0.1619460582733154,demographics: black male
2014,7118,7243.897951566665,1046.029508299999,1146.7360919333328,0.1444014757871627,0.1583037376403808,demographics: black male
2015,7521,7558.967147375001,1097.0899874249994,1174.150673625,0.1451375484466552,0.1553321629762649,demographics: black male
2016,7600,7853.817847508341,1104.3454990000005,1229.3726457416665,0.1406125724315643,0.1565318554639816,demographics: black male
2017,7442,8042.14213875833,1102.0406012500018,1205.3769046583352,0.1370332092046737,0.1498825699090957,demographics: black male
2018,7185,8331.836977158368,1110.0895343583322,1220.432022124999,0.1332346647977829,0.1464781463146209,demographics: black male
2019,6848,8441.10764622501,999.2966083583336,1129.5823916750005,0.1183845326304435,0.1338192075490951,demographics: black male
2020,5818,7712.297531174996,992.0557330916672,1124.6300866750016,0.1286329627037048,0.1458229571580886,demographics: black male
2021,6121,8038.147264533356,999.7968580833348,1121.0081251416675,0.1243815049529075,0.1394610106945037,demographics: black male
2022,5986,8727.482141616669,1135.2184288500005,1243.1069410500004,0.130073994398117,0.1424359232187271,demographics: black male
1973,2119,3380.311259999993,637.5462400000004,,0.188605785369873,,demographics: black female
1974,2123,3530.827260000006,638.7480600000002,,0.180906057357788,,demographics: black female
1975,2058,3410.1463699999968,641.5254299999997,,0.1881225556135177,,demographics: black female
1976,2119,3582.45158999999,736.5591099999999,,0.2056019753217697,,demographics: black female
1977,2446,3784.05201,901.8271200000004,1048.6743300000005,0.2383231371641159,0.2771300077438354,demographics: black female
1978,2511,4039.087070000006,936.7597400000002,1080.28566,0.2319236248731613,0.2674578726291656,demographics: black female
1979,2571,4144.411729999994,1096.19468,1290.459490000001,0.2644994556903839,0.3113733828067779,demographics: black female
1980,3069,4287.216109999998,1083.4208999999998,1241.6226500000005,0.2527096569538116,0.2896104753017425,demographics: black female
1981,693,4261.6748400000015,904.09076,1050.3526,0.2121444791555404,0.2464647442102432,demographics: black female
1983,8076,4497.009436666659,1020.1731616666646,1235.2316799999985,0.2268559038639068,0.2746784687042236,demographics: black female
1984,8470,4879.915531666642,1059.1053049999991,1253.4527691666667,0.2170335352420807,0.2568595111370086,demographics: black female
1985,8954,5105.858560833361,1057.9501966666676,1245.1291691666663,0.2072031944990158,0.2438628375530243,demographics: black female
1986,9110,5256.845159999984,1040.4986516666688,1223.1574625000003,0.1979321539402008,0.2326789945363998,demographics: black female
1987,9416,5509.159567500017,1064.558087499999,1238.2064149999983,0.1932342052459716,0.2247541397809982,demographics: black female
1988,8974,5673.9305016666685,1121.0317874999998,1296.6750983333338,0.1975758820772171,0.228532075881958,demographics: black female
1989,9050,5873.040388333333,1162.0539491666668,1345.4674541666643,0.1978624165058136,0.2290921509265899,demographics: black female
1990,9627,6003.15643916666,1075.824374166668,1267.1736400000018,0.1792097836732864,0.211084559559822,demographics: black female
1991,9244,5944.878014166689,1083.903765,1253.2724291666652,0.1823256462812423,0.2108155041933059,demographics: black female
1992,9176,6056.998885833335,1136.9865983333334,1329.1341775000012,0.1877145171165466,0.2194377481937408,demographics: black female
1993,9040,6164.138629166657,1151.3259516666676,1345.3841016666672,0.1867780685424804,0.2182598710060119,demographics: black female
1994,9035,6394.8184207000095,1156.5221534500015,1331.4630007000032,0.180853009223938,0.2082096636295318,demographics: black female
1995,9042,6638.693162733324,1166.5823773583352,1358.108474891668,0.1757247000932693,0.2045746743679046,demographics: black female
1996,8260,6878.14183610834,1137.8520555583325,1305.4135711749996,0.1654301583766937,0.1897916048765182,demographics: black female
1997,8498,7144.98048017498,1142.7819983249992,1309.1790965666655,0.15994194149971,0.1832306087017059,demographics: black female
1998,8633,7442.584479558322,1122.8836127000009,1281.614331025003,0.1508728116750717,0.1722001731395721,demographics: black female
1999,8804,7760.499408216637,1115.7054076083327,1292.7053029250014,0.1437672227621078,0.166575014591217,demographics: black female
2000,8873,7842.529705616627,1207.808157516666,1356.1697670749993,0.1540074646472931,0.1729250401258468,demographics: black female
2001,9467,7868.168143391683,1202.5665671666673,1345.9600348833349,0.1528394669294357,0.1710639595985412,demographics: black female
2002,9755,7702.568397966649,1216.647308141665,1356.2923096416646,0.157953456044197,0.1760831177234649,demographics: black female
2003,9353,7626.209999191667,1144.8583272166652,1291.0453068583308,0.1501215249300003,0.1692905575037002,demographics: black female
2004,9062,7680.976170724994,1044.5899314916664,1170.2667215166668,0.1359970271587371,0.1523591130971908,demographics: black female
2005,8984,7856.60117572498,1115.441281074999,1224.6084329,0.1419750452041626,0.1558700054883957,demographics: black female
2006,9336,8089.773054975014,1107.3794625249984,1232.7868191416655,0.1368863433599472,0.1523883044719696,demographics: black female
2007,9465,8232.037420341616,1067.1192338249998,1198.1264479333354,0.1296300292015075,0.1455443352460861,demographics: black female
2008,9283,8221.17037442501,1097.0934803083326,1210.9071747249989,0.1334473639726638,0.1472913324832916,demographics: black female
2009,8890,7870.279862475,1002.2866375333342,1125.8103823833344,0.1273508220911026,0.1430457830429077,demographics: black female
2010,9023,7848.437622041658,957.8210975583324,1084.697630699999,0.1220397129654884,0.1382055431604385,demographics: black female
2011,8756,7808.800498966669,986.4620098666676,1118.6719288666673,0.1263269633054733,0.1432578414678573,demographics: black female
2012,8774,8223.011508933341,1007.3347755583328,1139.929006533333,0.1225019320845604,0.1386267095804214,demographics: black female
2013,8821,8310.524029733366,1049.2204911333336,1165.525632416665,0.1262520253658294,0.1402469426393509,demographics: black female
2014,9081,8586.113491533366,1051.201886483332,1155.7368157499975,0.1224304661154747,0.1346053481101989,demographics: black female
2015,9511,8994.732135241673,1149.2437907500016,1253.208956916668,0.1277685463428497,0.1393269896507263,demographics: black female
2016,9522,9163.531230183322,1106.0281399916664,1246.0533571416672,0.1206988990306854,0.1359796077013015,demographics: black female
2017,9415,9456.816818299942,1107.4711753999998,1253.062059083334,0.1171082407236099,0.1325035840272903,demographics: black female
2018,8952,9664.04152993332,1148.311711775,1266.5731163750008,0.1188231334090232,0.131060391664505,demographics: black female
2019,8718,9790.739023466687,1041.022181941668,1178.0999451916682,0.1063272356986999,0.1203279867768287,demographics: black female
2020,7363,9021.425324116695,1064.2705939500004,1196.0691972249997,0.1179714500904083,0.1325809508562088,demographics: black female
2021,7568,9301.4763299,989.9381808500012,1107.8981411250013,0.1064280718564987,0.11910992115736,demographics: black female
2022,7261,9773.584051833335,999.512767058333,1126.184107175001,0.1022667586803436,0.1152273416519165,demographics: black female
1973,1264,1990.6537100000032,716.4965200000001,,0.3599302768707275,,demographics: hispanic male
1974,1358,2179.2833199999945,688.07448,,0.3157342970371246,,demographics: hispanic male
1975,1241,2047.8292400000037,594.1399000000001,,0.2901315689086914,,demographics: hispanic male
1976,1228,2059.280210000001,604.0967199999999,,0.2933533489704132,,demographics: hispanic male
1977,1540,2305.813550000004,726.7597199999998,777.0002399999996,0.3151858150959015,0.3369744420051574,demographics: hispanic male
1978,1580,2523.904259999989,824.1085299999991,865.5417199999987,0.3265213072299957,0.3429376184940338,demographics: hispanic male
1979,1697,2716.046629999996,823.0894700000001,899.1990700000002,0.3030468821525574,0.3310690820217132,demographics: hispanic male
1980,1997,2821.0882499999875,891.0021000000002,968.5463600000004,0.3158363103866577,0.343323677778244,demographics: hispanic male
1981,464,3013.4137599999995,703.4006800000001,754.7292399999999,0.2334232032299041,0.2504565715789795,demographics: hispanic male
1983,5119,2909.156750833325,701.9908050000001,786.5674116666673,0.241303876042366,0.2703764140605926,demographics: hispanic male
1984,5340,3070.234285000008,725.2376758333326,804.4990399999995,0.236215740442276,0.2620317935943603,demographics: hispanic male
1985,5507,3783.669397499991,846.0346883333325,934.0017599999994,0.2236016392707824,0.2468507885932922,demographics: hispanic male
1986,5355,4032.87086083334,824.0543108333342,900.1710466666674,0.2043344229459762,0.2232085019350052,demographics: hispanic male
1987,5552,4319.976588333336,858.7309725000007,937.1851300000006,0.1987814009189605,0.2169421762228012,demographics: hispanic male
1988,5125,4549.164711666663,837.395148333333,913.5626274999996,0.1840766817331314,0.2008198648691177,demographics: hispanic male
1989,5634,4709.527007499979,793.4969241666668,869.5148808333332,0.1684876084327697,0.1846289187669754,demographics: hispanic male
1990,7146,5548.138559999989,877.069324166667,971.8029633333334,0.1580835282802581,0.1751583814620971,demographics: hispanic male
1991,7124,5521.271176666644,912.3010333333336,1004.3353416666667,0.1652338802814483,0.1819029152393341,demographics: hispanic male
1992,6933,5621.969670000007,925.5030333333348,1027.5541550000012,0.1646225601434707,0.1827747523784637,demographics: hispanic male
1993,6781,5760.884233333346,916.0855900000008,987.7097083333346,0.1590182185173034,0.171451061964035,demographics: hispanic male
1994,6850,6001.382962616642,932.5495861999996,1020.601797125,0.1553891152143478,0.1700610965490341,demographics: hispanic male
1995,7104,6222.563745250016,870.868589791667,969.2314941916668,0.1399533450603485,0.1557607948780059,demographics: hispanic male
1996,6970,6454.808224516665,881.2574378999999,970.725989291667,0.1365272849798202,0.1503880470991134,demographics: hispanic male
1997,7511,7153.119437816691,903.7131912916662,1023.383710016666,0.1263383328914642,0.1430681645870208,demographics: hispanic male
1998,7790,7359.610554641674,936.9301165250002,1017.1787668000004,0.1273070275783538,0.1382109522819519,demographics: hispanic male
1999,8464,7457.103979466667,966.2067839250004,1051.9604180333345,0.1295686364173889,0.1410682201385498,demographics: hispanic male
2000,9399,7884.274234316628,971.5894727666685,1063.464359008335,0.1232313141226768,0.134884238243103,demographics: hispanic male
2001,9641,7951.535943341694,941.3969632750004,1028.859171516668,0.1183918416500091,0.1293912529945373,demographics: hispanic male
2002,10126,7957.1648927916385,907.2662898583332,990.7138153499995,0.11401879042387,0.124505877494812,demographics: hispanic male
2003,10593,9567.202646241714,1050.2018752499996,1160.1341745583336,0.1097710505127906,0.1212615892291069,demographics: hispanic male
2004,10690,9856.567116091695,1015.607006816667,1130.0863315500017,0.1030386164784431,0.1146531328558921,demographics: hispanic male
2005,11199,10324.180439549984,1092.5543757416674,1185.0568053250008,0.1058248057961463,0.1147845908999443,demographics: hispanic male
2006,11996,10841.692902100032,1063.963696933334,1144.1355310666672,0.098136305809021,0.1055310741066932,demographics: hispanic male
2007,11761,11163.145542958331,1108.4428560499985,1208.1357979083316,0.0992948487401008,0.1082253903150558,demographics: hispanic male
2008,11420,10997.802483741629,1204.4475213250014,1316.6197957500012,0.1095171049237251,0.1197166219353675,demographics: hispanic male
2009,10799,10518.40509216661,1108.4322023916666,1199.0754450916666,0.1053802520036697,0.1139978393912315,demographics: hispanic male
2010,10908,10646.326568358392,1090.4217771583328,1196.0165535249992,0.1024223491549491,0.1123407706618309,demographics: hispanic male
2011,10880,10974.431877233315,1077.5851724999998,1185.7529229666666,0.0981905236840248,0.1080468595027923,demographics: hispanic male
2012,11143,11419.30683955836,1148.2959564000012,1266.064278116667,0.1005574166774749,0.1108705028891563,demographics: hispanic male
2013,11509,11906.416976116663,1117.96789525,1214.9532761500004,0.093896247446537,0.1020418852567672,demographics: hispanic male
2014,11279,11747.709763858284,1083.8518274416665,1204.8093991999997,0.0922606885433197,0.1025569587945938,demographics: hispanic male
2015,11266,12116.64995595004,1134.2143227916663,1261.7864818333346,0.093607909977436,0.1041365787386894,demographics: hispanic male
2016,11734,12559.931593399955,1147.0201456083337,1278.348373891666,0.0913237556815147,0.1017798855900764,demographics: hispanic male
2017,11414,12743.994260375,1205.7760419833353,1339.1561871666693,0.0946152359247207,0.1050813570618629,demographics: hispanic male
2018,11266,13090.13268696669,1228.3715923166665,1360.343652191666,0.0938395038247108,0.1039213016629219,demographics: hispanic male
2019,11245,13434.579563199972,1255.475130266666,1426.1473132249982,0.093451015651226,0.1061549633741378,demographics: hispanic male
2020,9334,12617.67729811666,1267.459343341668,1406.7545841833337,0.1004510819911956,0.1114907711744308,demographics: hispanic male
2021,10074,13294.301063433317,1213.898203966667,1385.380426966667,0.0913096666336059,0.1042085960507392,demographics: hispanic male
2022,10197,14089.86015965838,1264.6236784916653,1422.8136496833313,0.0897541716694831,0.1009813919663429,demographics: hispanic male
